trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1333,False,"{'a': 0.002, 'e': 0.06966898769808184}",25,6,29.471109236330967,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.002, 'e': 0.06952978896781553}",20,15,10.011024877963312,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.002, 'e': 0.06939086835679777}",25,14,0.5191704840674429,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1336,False,"{'a': 0.002, 'e': 0.069252225309346}",30,0,32.27938525875864,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
1337,False,"{'a': 0.002, 'e': 0.06911385927088774}",25,16,-19.50561131069401,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1338,False,"{'a': 0.002, 'e': 0.06897576968795878}",20,6,9.93598815374268,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1339,False,"{'a': 0.002, 'e': 0.06883795600820049}",35,18,-64.71285596101475,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
1340,False,"{'a': 0.002, 'e': 0.06870041768035805}",25,6,11.211555210386857,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1341,False,"{'a': 0.002, 'e': 0.06856315415427791}",20,2,7.109009820729129,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1342,False,"{'a': 0.002, 'e': 0.06842616488090583}",25,13,27.97891355229254,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.002, 'e': 0.06828944931228448}",20,6,15.112773619483733,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1344,False,"{'a': 0.002, 'e': 0.06815300690155146}",30,16,20.205003950881267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.002, 'e': 0.06801683710293688}",20,16,6.47669681349736,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.002, 'e': 0.06788093937176144}",25,17,16.528301153597393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.002, 'e': 0.06774531316443397}",35,16,26.039162457430994,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.002, 'e': 0.0676099579384495}",25,20,7.994362199550652,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.002, 'e': 0.0674748731523869}",25,14,19.483633989910075,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.002, 'e': 0.06734005826590692}",20,16,6.309341711507477,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.002, 'e': 0.06720551273974976}",20,8,16.045301576546528,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.002, 'e': 0.06707123603573319}",25,15,14.547645439138385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.002, 'e': 0.06693722761675015}",20,10,15.824358449756463,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.002, 'e': 0.06680348694676687}",25,19,4.0605799230146875,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.002, 'e': 0.06667001349082043}",25,17,13.765831727870706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.002, 'e': 0.06653680671501686}",20,14,13.266109042537835,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.002, 'e': 0.06640386608652883}",25,19,11.600439920721033,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.002, 'e': 0.06627119107359372}",25,9,-13.597430259033747,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1359,False,"{'a': 0.002, 'e': 0.06613878114551125}",30,13,18.723517431131874,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.002, 'e': 0.06600663577264156}",20,16,4.8739806684363804,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.002, 'e': 0.06587475442640295}",35,20,14.743199701711209,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1362,False,"{'a': 0.002, 'e': 0.0657431365792699}",20,11,17.617172348493632,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.002, 'e': 0.0656117817047708}",25,8,15.30133524906345,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1364,False,"{'a': 0.002, 'e': 0.06548068927748603}",20,9,18.793025047266543,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.002, 'e': 0.06534985877304565}",25,13,23.233483431362707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.002, 'e': 0.06521928966812753}",25,19,11.533769582017937,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.002, 'e': 0.065088981440455}",20,5,23.444555534521836,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.002, 'e': 0.06495893356879505}",35,17,18.935021756397134,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1369,False,"{'a': 0.002, 'e': 0.06482914553295596}",25,18,13.748502248320184,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.002, 'e': 0.06469961681378547}",25,12,3.6487484978484157,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1371,False,"{'a': 0.002, 'e': 0.06457034689316847}",25,11,6.608530666695983,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1372,False,"{'a': 0.002, 'e': 0.06444133525402518}",20,0,25.830887035523688,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1373,False,"{'a': 0.002, 'e': 0.06431258138030878}",20,8,22.590598619115035,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.002, 'e': 0.06418408475700368}",25,18,11.648573097599002,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.002, 'e': 0.06405584487012317}",25,18,15.886450218693366,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.002, 'e': 0.06392786120670757}",20,12,14.515750369246406,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.002, 'e': 0.063800133254822}",20,15,9.675400902408718,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.002, 'e': 0.06367266050355457}",20,9,20.12825790098257,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.002, 'e': 0.063545442443014}",20,14,11.418126706888643,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.002, 'e': 0.06341847856432796}",20,10,20.547055594258357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.002, 'e': 0.0632917683596407}",20,0,13.222425762495641,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1382,False,"{'a': 0.002, 'e': 0.06316531132211131}",30,19,12.57817908071052,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.002, 'e': 0.0630391069459114}",20,11,5.713218448207905,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1384,False,"{'a': 0.002, 'e': 0.06291315472622334}",20,15,10.949358433629168,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1385,False,"{'a': 0.002, 'e': 0.06278745415923806}",25,18,13.951548714222648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.002, 'e': 0.06266200474215315}",20,5,11.094380288750001,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.002, 'e': 0.06253680597317074}",25,15,19.687948403537376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.002, 'e': 0.06241185735149562}",30,11,37.84388058555067,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.002, 'e': 0.0622871583773331}",30,11,30.885822569566347,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.002, 'e': 0.062162708551887165}",25,3,37.45322552652163,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.002, 'e': 0.06203850737735829}",35,20,31.0755621763698,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.002, 'e': 0.061914554356941674}",30,16,10.043551566931312,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1393,False,"{'a': 0.002, 'e': 0.061790848994825016}",25,20,11.06885782557791,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.002, 'e': 0.061667390796186744}",30,17,-16.035727468888048,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
1395,False,"{'a': 0.002, 'e': 0.06154417926719386}",30,20,14.003428867164756,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.002, 'e': 0.06142121391500013}",20,1,9.289788297499586,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1397,False,"{'a': 0.002, 'e': 0.061298494247743925}",25,19,10.226698892666096,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.002, 'e': 0.06117601977454647}",25,0,14.848328275035291,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1399,False,"{'a': 0.002, 'e': 0.06105379000550965}",25,7,30.321952428092807,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.002, 'e': 0.06093180445171429}",20,12,14.182640914993193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.002, 'e': 0.06081006262521795}",20,10,21.196420326250436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.002, 'e': 0.06068856403905322}",30,0,44.252390827034645,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1403,False,"{'a': 0.002, 'e': 0.060567308207225536}",25,15,19.067280471016435,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.002, 'e': 0.06044629464471146}",25,9,26.226924300245173,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.002, 'e': 0.06032552286745654}",20,8,21.92573938101593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.002, 'e': 0.06020499239237354}",35,9,2.2890081584271647,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
1407,False,"{'a': 0.002, 'e': 0.06008470273734036}",20,10,2.086706510615647,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.002, 'e': 0.05996465342119827}",20,13,12.557924563047667,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.002, 'e': 0.059844843963749825}",25,8,11.070299823709794,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1410,False,"{'a': 0.002, 'e': 0.05972527388575699}",20,2,29.20420938499711,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.002, 'e': 0.05960594270893937}",20,9,17.12237848172518,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.002, 'e': 0.05948684995597202}",20,0,26.816105505638,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1413,False,"{'a': 0.002, 'e': 0.05936799515048385}",30,18,21.692399360089752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.002, 'e': 0.0592493778170554}",20,13,11.779870358205535,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.002, 'e': 0.05913099748121725}",25,18,12.528442692690033,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.002, 'e': 0.05901285366944784}",20,14,-9.649623052977962,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1417,False,"{'a': 0.002, 'e': 0.05889494590917182}",25,11,24.9213011768476,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.002, 'e': 0.058777273728757934}",20,14,10.377886254695257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.002, 'e': 0.05865983665751736}",25,0,-44.68202576275166,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
1420,False,"{'a': 0.002, 'e': 0.0585426342257016}",30,18,12.623661218686276,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.002, 'e': 0.05842566596450083}",25,17,9.894678190914071,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.002, 'e': 0.05830893140604179}",25,20,10.217124321851102,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.002, 'e': 0.05819243008338615}",20,0,14.54004826631548,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1424,False,"{'a': 0.002, 'e': 0.0580761615305284}",20,14,11.616190515344368,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.002, 'e': 0.057960125282394234}",20,9,7.354203027061436,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1426,False,"{'a': 0.002, 'e': 0.057844320874838456}",25,11,16.84116539067292,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1427,False,"{'a': 0.002, 'e': 0.05772874784464333}",25,15,13.182350067094934,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.002, 'e': 0.05761340572951652}",20,14,9.465809684875394,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.002, 'e': 0.057498294068089484}",25,8,5.0707521688185615,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1430,False,"{'a': 0.002, 'e': 0.05738341239991535}",20,9,21.406039234978273,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.002, 'e': 0.05726876026546736}",35,20,26.308524395544975,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.002, 'e': 0.05715433720613676}",20,13,13.710072992185722,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1433,False,"{'a': 0.002, 'e': 0.057040142764231215}",20,10,16.717265069666436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.002, 'e': 0.056926176482972754}",25,12,21.06939236135499,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.002, 'e': 0.056812437906496156}",25,16,17.42482954034964,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.002, 'e': 0.0566989265798469}",30,13,32.100110985657864,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.002, 'e': 0.056585642048979604}",20,2,9.370793940649314,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1438,False,"{'a': 0.002, 'e': 0.05647258386075591}",20,15,10.22515622333313,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.002, 'e': 0.05635975156294299}",20,6,20.510856764671633,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.002, 'e': 0.05624714470421144}",25,15,17.788873862979603,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.002, 'e': 0.056134762834133725}",20,15,2.5330895681189753,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.002, 'e': 0.05602260550318217}",30,10,33.277351423610185,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.002, 'e': 0.055910672262727355}",25,11,24.292126508654892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.002, 'e': 0.05579896266503611}",25,20,10.283541905761803,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.002, 'e': 0.05568747626326995}",25,9,29.75958026058352,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.002, 'e': 0.05557621261148306}",25,11,16.558683967900468,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.002, 'e': 0.05546517126462075}",30,16,27.318734767814682,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.002, 'e': 0.05535435177851743}",20,0,27.429011339030875,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1449,False,"{'a': 0.002, 'e': 0.055243753709895045}",25,8,32.36830457766104,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.002, 'e': 0.05513337661636114}",20,6,25.164273082042968,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.002, 'e': 0.05502322005640723}",20,4,27.80249378031985,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.002, 'e': 0.05491328358940689}",25,7,20.87562435256505,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1453,False,"{'a': 0.002, 'e': 0.054803566775614154}",20,0,18.383312871059783,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1454,False,"{'a': 0.002, 'e': 0.05469406917616156}",25,5,10.093087807915555,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1455,False,"{'a': 0.002, 'e': 0.054584790353058625}",20,10,14.104583046286258,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.002, 'e': 0.05447572986918986}",20,12,15.210951061653603,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.002, 'e': 0.05436688728831322}",25,18,10.47617747603861,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.002, 'e': 0.05425826217505821}",20,2,30.55550624735259,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.002, 'e': 0.05414985409492427}",30,7,15.852341309066896,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1460,False,"{'a': 0.002, 'e': 0.054041662614278875}",20,12,10.821441932162537,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.002, 'e': 0.05393368730035602}",20,6,16.8327176571332,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1462,False,"{'a': 0.002, 'e': 0.05382592772125425}",20,1,21.202087021248555,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.002, 'e': 0.053718383445935165}",25,13,22.983348743890467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.002, 'e': 0.053611054044221465}",30,3,-10.376953874497566,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 1}",1
1465,False,"{'a': 0.002, 'e': 0.05350393908679544}",20,12,14.517972239090678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.002, 'e': 0.053397038145197084}",20,3,13.99208502155413,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1467,False,"{'a': 0.002, 'e': 0.053290350791822524}",30,24,12.439796956030674,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.002, 'e': 0.05318387659992216}",20,4,15.187732863958951,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1469,False,"{'a': 0.002, 'e': 0.053077615143599134}",25,9,24.476255202217295,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.002, 'e': 0.052971565997807425}",20,11,14.706571732602024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.002, 'e': 0.05286572873835037}",20,10,-25.878080940935476,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1472,False,"{'a': 0.002, 'e': 0.052760102941878724}",20,14,10.3351522347328,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.002, 'e': 0.05265468818588921}",20,16,6.800993067931376,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.002, 'e': 0.05254948404872264}",25,15,15.8986562039471,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.002, 'e': 0.05244449010956234}",20,13,1.1411386957473715,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1476,False,"{'a': 0.002, 'e': 0.05233970594843238}",25,12,19.980526479001337,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.002, 'e': 0.05223513114619603}",20,16,6.257065409850483,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.002, 'e': 0.05213076528455389}",25,11,25.55766880691042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.002, 'e': 0.052026607946042414}",25,13,20.734069422944852,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.002, 'e': 0.05192265871403207}",20,6,9.999677478486419,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1481,False,"{'a': 0.002, 'e': 0.05181891717272583}",25,12,11.900605300523505,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1482,False,"{'a': 0.002, 'e': 0.05171538290715736}",20,10,16.884587738873748,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.002, 'e': 0.05161205550318949}",20,12,14.963868223557055,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.002, 'e': 0.051508934547512424}",20,12,13.42201046535454,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.002, 'e': 0.051406019627642255}",25,9,17.33715249791903,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1486,False,"{'a': 0.002, 'e': 0.05130331033191911}",25,10,12.87475649088238,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1487,False,"{'a': 0.002, 'e': 0.05120080624950572}",25,12,22.037070622562283,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.002, 'e': 0.05109850697038558}",20,11,17.026112923121406,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.002, 'e': 0.050996412085361466}",20,13,13.030005469226603,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.002, 'e': 0.05089452118605367}",25,15,18.13853518861641,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.002, 'e': 0.0507928338648985}",20,13,15.434061527328575,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.002, 'e': 0.050691349715146494}",25,6,24.31679630467056,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.002, 'e': 0.05059006833086096}",30,22,14.556414683478126,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.002, 'e': 0.05048898930691617}",20,0,29.92228421331558,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1495,False,"{'a': 0.002, 'e': 0.05038811223899596}",30,19,21.014871154001384,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.002, 'e': 0.050287436723591865}",20,4,28.270611645274748,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.002, 'e': 0.050186962358001734}",20,16,8.527043521496447,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.002, 'e': 0.05008668874032793}",20,12,17.430703777603224,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.002, 'e': 0.049986615469475894}",30,9,37.143282993051436,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.002, 'e': 0.04988674214515236}",30,16,12.693454730798125,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1501,False,"{'a': 0.002, 'e': 0.049787068367863944}",35,24,21.336379258396434,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.002, 'e': 0.04968759373891536}",25,13,22.324550362408704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.002, 'e': 0.049588317860408}",20,3,26.751668341847278,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.002, 'e': 0.04948924033523819}",20,9,10.150684005525264,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1505,False,"{'a': 0.002, 'e': 0.049390360767095715}",20,12,13.804636049457832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.002, 'e': 0.04929167876046215}",30,23,15.687754007479107,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.002, 'e': 0.04919319392060936}",35,25,5.380383264991047,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1508,False,"{'a': 0.002, 'e': 0.04909490585359783}",20,6,22.480336013224466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.002, 'e': 0.0489968141662752}",20,13,15.49515134056378,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.002, 'e': 0.04889891846627454}",30,17,19.85457033653116,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.002, 'e': 0.04880121836201296}",20,10,20.44043987755328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.002, 'e': 0.048703713462689875}",30,10,19.308468128065417,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1513,False,"{'a': 0.002, 'e': 0.048606403378285604}",20,8,21.292258503479815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.002, 'e': 0.04850928771955963}",20,7,20.93859790199338,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.002, 'e': 0.04841236609804924}",20,12,14.26237716146511,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
